CustomerID,CustomerName,Gender,Age,CustomerSegment,City,Province,Country,JoinDate
C00891,Alexander MacDonald,Male,54,Consumer,Fort McMurray,Alberta,Canada,2022-01-27
C00892,Samuel Wong,Female,22,Small Business,Red Deer,Alberta,Canada,2022-12-05
C00893,Violet Thomas,Male,30,Consumer,Saskatoon,Saskatchewan,Canada,2024-09-08
C00894,James Lee,Male,38,Consumer,St. John's,Newfoundland and Labrador,Canada,2022-10-05
C00895,Avery Evans,Male,37,Consumer,Fredericton,New Brunswick,Canada,2022-03-30
C00896,Grace Campbell,Non-binary,33,Consumer,Regina,Saskatchewan,Canada,2023-05-13
C00897,Alexander Dubois,Male,27,Consumer,Burnaby,British Columbia,Canada,2022-03-18
C00898,Ella Gagnon,Non-binary,51,Small Business,St. John's,Newfoundland and Labrador,Canada,2023-06-11
C00899,Carter Hughes,Non-binary,61,Consumer,Red Deer,Alberta,Canada,2022-08-30
C00900,Audrey Scott,Non-binary,32,Consumer,Sherbrooke,Quebec,Canada,2023-02-11
C00901,Grace Harris,Female,29,Consumer,Windsor,Ontario,Canada,2022-05-14
C00902,Hudson Fournier,Male,22,Consumer,Hamilton,Ontario,Canada,2022-06-14
C00903,Sophia Hughes,Female,34,Consumer,Surrey,British Columbia,Canada,2024-09-20
C00904,Hannah Hughes,Female,47,Consumer,Montreal,Quebec,Canada,2023-05-07
C00905,Benjamin Singh,Male,53,Consumer,Corner Brook,Newfoundland and Labrador,Canada,2022-09-18
C00906,Alexander Bernard,Male,41,Small Business,Brandon,Manitoba,Canada,2023-07-31
C00907,Emma Nguyen,Male,36,Consumer,Montreal,Quebec,Canada,2022-01-02
C00908,Zoey Roy,Non-binary,36,Corporate,Richmond,British Columbia,Canada,2024-05-29
C00909,Abigail Campbell,Non-binary,40,Consumer,Fort McMurray,Alberta,Canada,2022-04-07
C00910,Aria Roy,Female,32,Small Business,Sydney,Nova Scotia,Canada,2022-02-07
C00911,Jack Tremblay,Female,39,Consumer,Gatineau,Quebec,Canada,2024-08-17
C00912,William Patel,Non-binary,25,Consumer,Saint John,New Brunswick,Canada,2024-03-16
C00913,James Evans,Female,18,Small Business,Fredericton,New Brunswick,Canada,2022-03-01
C00914,Scarlett Brown,Female,43,Consumer,Charlottetown,Prince Edward Island,Canada,2022-12-11
C00915,William Turner,Female,30,Small Business,Corner Brook,Newfoundland and Labrador,Canada,2024-05-05
C00916,Sofia Reid,Male,40,Small Business,London,Ontario,Canada,2024-04-19
C00917,Hudson Tremblay,Female,45,Consumer,Lethbridge,Alberta,Canada,2023-09-18
C00918,Zoey Côté,Female,40,Consumer,Brandon,Manitoba,Canada,2024-03-14
C00919,Ethan Wilson,Female,27,Consumer,Regina,Saskatchewan,Canada,2022-10-19
C00920,Avery Bouchard,Non-binary,68,Small Business,Kingston,Ontario,Canada,2024-03-16
C00921,Sophia Bernard,Female,18,Consumer,Edmonton,Alberta,Canada,2024-11-12
C00922,Mia Hughes,Male,36,Consumer,Saskatoon,Saskatchewan,Canada,2024-10-18
C00923,Owen Stewart,Male,46,Consumer,Fredericton,New Brunswick,Canada,2024-09-16
C00924,Evelyn Patel,Female,63,Consumer,Charlottetown,Prince Edward Island,Canada,2022-08-26
C00925,Scarlett Bélanger,Female,30,Consumer,St. John's,Newfoundland and Labrador,Canada,2023-07-03
C00926,David Bouchard,Male,53,Corporate,Sydney,Nova Scotia,Canada,2023-03-28
C00927,Leo Hall,Non-binary,48,Corporate,Charlottetown,Prince Edward Island,Canada,2022-05-23
C00928,William Turner,Female,18,Consumer,Winnipeg,Manitoba,Canada,2023-08-12
C00929,Liam Fournier,Female,38,Consumer,Charlottetown,Prince Edward Island,Canada,2024-07-18
C00930,Evelyn Patel,Non-binary,45,Small Business,Halifax,Nova Scotia,Canada,2022-06-16
C00931,Charlotte Wong,Non-binary,78,Consumer,Toronto,Ontario,Canada,2024-04-17
C00932,Jack Brown,Non-binary,42,Consumer,Laval,Quebec,Canada,2022-06-01
C00933,Mason Reid,Non-binary,18,Small Business,Victoria,British Columbia,Canada,2023-02-28
C00934,Mia Young,Male,51,Consumer,Saskatoon,Saskatchewan,Canada,2024-08-27
C00935,Isabella Turner,Non-binary,24,Consumer,Brandon,Manitoba,Canada,2022-10-20
C00936,Joseph MacDonald,Female,52,Consumer,Brandon,Manitoba,Canada,2023-04-30
C00937,Avery Côté,Non-binary,18,Small Business,Lethbridge,Alberta,Canada,2023-07-09
C00938,William Morgan,Male,29,Small Business,Kitchener,Ontario,Canada,2023-10-18
C00939,Owen Bélanger,Non-binary,42,Consumer,Charlottetown,Prince Edward Island,Canada,2023-07-23
C00940,Alexander Dubois,Non-binary,63,Small Business,Saskatoon,Saskatchewan,Canada,2022-10-27
C00941,Wyatt Clarke,Female,33,Small Business,Fort McMurray,Alberta,Canada,2023-01-18
C00942,Daniel Martin,Male,38,Consumer,Kingston,Ontario,Canada,2022-05-22
C00943,James Bouchard,Male,46,Corporate,Brandon,Manitoba,Canada,2024-10-23
C00944,Zoey Taylor,Male,44,Consumer,Quebec City,Quebec,Canada,2022-08-28
C00945,Olivia Clarke,Non-binary,18,Small Business,Charlottetown,Prince Edward Island,Canada,2024-09-19
C00946,Riley Roy,Non-binary,37,Consumer,Surrey,British Columbia,Canada,2022-06-25
C00947,Henry Morgan,Non-binary,30,Consumer,Sydney,Nova Scotia,Canada,2024-05-11
C00948,Ethan Hughes,Non-binary,36,Consumer,Kingston,Ontario,Canada,2024-07-09
C00949,Mia Bouchard,Female,40,Small Business,St. John's,Newfoundland and Labrador,Canada,2024-08-26
C00950,Aria Turner,Male,18,Consumer,Fredericton,New Brunswick,Canada,2024-03-24
C00951,Amelia Campbell,Male,70,Consumer,Montreal,Quebec,Canada,2022-06-10
C00952,Alexander Tremblay,Female,52,Consumer,Sherbrooke,Quebec,Canada,2023-12-19
C00953,Lucas Lefebvre,Non-binary,52,Consumer,Fredericton,New Brunswick,Canada,2023-09-05
C00954,Avery Scott,Male,53,Corporate,Brandon,Manitoba,Canada,2022-02-24
C00955,Alexander Taylor,Non-binary,44,Small Business,Saskatoon,Saskatchewan,Canada,2022-06-29
C00956,Julian Harris,Non-binary,41,Consumer,Saint John,New Brunswick,Canada,2022-08-07
C00957,Olivia MacDonald,Female,39,Consumer,Corner Brook,Newfoundland and Labrador,Canada,2022-02-01
C00958,Wyatt Gagnon,Non-binary,42,Small Business,Guelph,Ontario,Canada,2023-04-14
C00959,Lily Lam,Male,51,Consumer,Burnaby,British Columbia,Canada,2024-01-30
C00960,Sophia Dubois,Non-binary,18,Consumer,Corner Brook,Newfoundland and Labrador,Canada,2022-01-09
C00961,William MacDonald,Non-binary,49,Consumer,London,Ontario,Canada,2024-11-05
C00962,Ella Miller,Female,28,Consumer,Gatineau,Quebec,Canada,2023-11-11
C00963,Benjamin Bouchard,Male,31,Corporate,St. John's,Newfoundland and Labrador,Canada,2022-01-20
C00964,Chloe Reid,Non-binary,36,Consumer,Kelowna,British Columbia,Canada,2022-05-27
C00965,Michael Fournier,Female,46,Consumer,St. John's,Newfoundland and Labrador,Canada,2023-05-06
C00966,Nathan Thomas,Female,18,Corporate,Fort McMurray,Alberta,Canada,2024-08-02
C00967,Noah Morgan,Non-binary,36,Small Business,Fort McMurray,Alberta,Canada,2024-07-06
C00968,Grace Singh,Non-binary,40,Consumer,Richmond,British Columbia,Canada,2022-01-28
C00969,David Tremblay,Male,54,Consumer,Brandon,Manitoba,Canada,2024-10-28
C00970,James Clarke,Female,43,Consumer,Moncton,New Brunswick,Canada,2024-01-30
C00971,Sophia Martin,Male,48,Small Business,Richmond,British Columbia,Canada,2024-09-05
C00972,Isabella Reid,Male,40,Consumer,Victoria,British Columbia,Canada,2022-02-19
C00973,Julian Dubois,Female,52,Corporate,Longueuil,Quebec,Canada,2023-09-10
C00974,Grace Walker,Non-binary,44,Consumer,Halifax,Nova Scotia,Canada,2023-12-04
C00975,Chloe Martin,Male,48,Small Business,Sherbrooke,Quebec,Canada,2022-09-29
C00976,Nora Clarke,Female,23,Consumer,Richmond,British Columbia,Canada,2022-07-27
C00977,Amelia Reid,Male,41,Consumer,Edmonton,Alberta,Canada,2022-02-28
C00978,James Wilson,Male,31,Consumer,Sydney,Nova Scotia,Canada,2024-10-13
C00979,Evelyn Wilson,Non-binary,35,Consumer,Quebec City,Quebec,Canada,2024-01-22
C00980,Benjamin Harris,Male,50,Consumer,Winnipeg,Manitoba,Canada,2024-03-31
C00981,Samuel Bélanger,Male,43,Small Business,Charlottetown,Prince Edward Island,Canada,2022-09-10
C00982,Joseph Khan,Male,31,Consumer,Fredericton,New Brunswick,Canada,2022-08-28
C00983,Owen Singh,Non-binary,44,Consumer,Laval,Quebec,Canada,2024-01-01
C00984,Isaac Young,Female,57,Consumer,Regina,Saskatchewan,Canada,2023-07-13
C00985,Abigail Taylor,Non-binary,45,Consumer,Halifax,Nova Scotia,Canada,2024-09-19
C00986,Grace Lam,Non-binary,54,Consumer,Saint John,New Brunswick,Canada,2023-06-08
C00987,Owen Wong,Male,18,Consumer,Kelowna,British Columbia,Canada,2022-04-14
C00988,Riley Martin,Non-binary,49,Consumer,Regina,Saskatchewan,Canada,2022-01-18
C00989,Alexander Harris,Non-binary,40,Consumer,Saskatoon,Saskatchewan,Canada,2023-04-22
C00990,Aria Fournier,Male,30,Consumer,Winnipeg,Manitoba,Canada,2022-02-01
C00991,Ethan Tremblay,Non-binary,58,Consumer,Saint John,New Brunswick,Canada,2024-12-28
C00992,Chloe Khan,Male,28,Consumer,Kingston,Ontario,Canada,2023-12-30
C00993,Aria Reid,Male,46,Consumer,Moncton,New Brunswick,Canada,2022-11-16
C00994,Abigail Anderson,Male,36,Consumer,Charlottetown,Prince Edward Island,Canada,2023-05-05
C00995,Noah Thomas,Male,56,Consumer,St. John's,Newfoundland and Labrador,Canada,2022-03-01
C00996,Harper Campbell,Male,51,Small Business,Richmond,British Columbia,Canada,2022-10-25
C00997,Michael Tremblay,Female,37,Consumer,Hamilton,Ontario,Canada,2024-02-11
C00998,Charlotte Scott,Female,52,Consumer,Sydney,Nova Scotia,Canada,2024-11-23
C00999,Ava Johnson,Female,44,Consumer,Quebec City,Quebec,Canada,2024-10-25
C01000,Scarlett Côté,Female,30,Small Business,Sydney,Nova Scotia,Canada,2022-11-29
C01001,Sophia Dubois,Non-binary,72,Consumer,Winnipeg,Manitoba,Canada,2023-06-07
C01002,Sophia Roy,Female,71,Consumer,Kingston,Ontario,Canada,2022-12-11
C01003,Hannah Wilson,Female,24,Consumer,Quebec City,Quebec,Canada,2022-12-04
C01004,Benjamin Walker,Male,32,Consumer,Red Deer,Alberta,Canada,2022-06-08
C01005,Ava Miller,Male,28,Consumer,Brandon,Manitoba,Canada,2023-10-02
C01006,James Bélanger,Female,44,Corporate,Victoria,British Columbia,Canada,2024-12-25
C01007,Mia Singh,Male,43,Consumer,Guelph,Ontario,Canada,2024-01-04
C01008,Sofia Evans,Non-binary,20,Small Business,Fredericton,New Brunswick,Canada,2023-09-27
C01009,Nathan Martin,Male,18,Consumer,Kingston,Ontario,Canada,2022-04-11
C01010,Wyatt Wong,Non-binary,18,Corporate,Hamilton,Ontario,Canada,2023-05-01
C01011,Chloe Dubois,Non-binary,32,Consumer,Toronto,Ontario,Canada,2023-06-13
C01012,Ella Clarke,Non-binary,39,Consumer,Charlottetown,Prince Edward Island,Canada,2023-09-24
C01013,Hudson Clarke,Male,34,Corporate,Charlottetown,Prince Edward Island,Canada,2024-09-25
C01014,Alexander Young,Female,57,Consumer,Fort McMurray,Alberta,Canada,2024-04-29
C01015,Olivia Harris,Non-binary,43,Consumer,Corner Brook,Newfoundland and Labrador,Canada,2023-05-07
C01016,Zoey Campbell,Female,38,Consumer,Corner Brook,Newfoundland and Labrador,Canada,2022-09-07
C01017,Harper Nguyen,Male,39,Corporate,Hamilton,Ontario,Canada,2022-07-09
C01018,Scarlett Nguyen,Non-binary,76,Consumer,Brandon,Manitoba,Canada,2024-09-10
C01019,Hannah Martin,Female,44,Consumer,Vancouver,British Columbia,Canada,2023-02-02
C01020,Michael Khan,Female,33,Consumer,Sydney,Nova Scotia,Canada,2023-12-26
C01021,Hudson Anderson,Female,23,Small Business,Saskatoon,Saskatchewan,Canada,2023-08-10
C01022,Liam Lefebvre,Non-binary,20,Consumer,Longueuil,Quebec,Canada,2022-10-16
C01023,Henry Khan,Male,42,Consumer,Corner Brook,Newfoundland and Labrador,Canada,2022-11-05
C01024,Audrey Lam,Non-binary,43,Small Business,Brandon,Manitoba,Canada,2024-05-17
C01025,Riley Bouchard,Male,33,Consumer,Moncton,New Brunswick,Canada,2024-02-27
C01026,Liam Singh,Non-binary,46,Consumer,Charlottetown,Prince Edward Island,Canada,2022-08-04
C01027,Daniel Young,Female,71,Consumer,St. John's,Newfoundland and Labrador,Canada,2024-02-15
C01028,David Bélanger,Female,22,Consumer,London,Ontario,Canada,2022-09-21
C01029,Grace Walker,Male,35,Small Business,Longueuil,Quebec,Canada,2024-09-29
C01030,Jack Campbell,Non-binary,18,Consumer,Richmond,British Columbia,Canada,2024-05-09
C01031,Mateo Gagnon,Non-binary,33,Consumer,Corner Brook,Newfoundland and Labrador,Canada,2023-06-27
C01032,Abigail Wilson,Female,33,Small Business,Lethbridge,Alberta,Canada,2024-12-16
C01033,James Anderson,Male,46,Small Business,Edmonton,Alberta,Canada,2024-11-04
C01034,Zoey Scott,Female,39,Consumer,Corner Brook,Newfoundland and Labrador,Canada,2024-04-13
C01035,Amelia Johnson,Male,30,Small Business,Saskatoon,Saskatchewan,Canada,2022-12-13
C01036,Violet Young,Female,50,Consumer,Fredericton,New Brunswick,Canada,2023-05-06
C01037,Benjamin Anderson,Female,18,Consumer,Sherbrooke,Quebec,Canada,2024-01-09
C01038,Alexander Wong,Female,33,Small Business,Saint John,New Brunswick,Canada,2023-10-09
C01039,Chloe Khan,Non-binary,63,Consumer,Corner Brook,Newfoundland and Labrador,Canada,2022-05-25
C01040,Mateo Harris,Male,59,Consumer,Laval,Quebec,Canada,2022-02-27
C01041,Michael Gagnon,Female,50,Consumer,Brandon,Manitoba,Canada,2024-07-14
C01042,Michael Lam,Non-binary,18,Consumer,Kingston,Ontario,Canada,2024-11-11
C01043,Amelia Turner,Female,24,Corporate,Fredericton,New Brunswick,Canada,2023-11-14
C01044,Ella Lam,Non-binary,43,Consumer,Fredericton,New Brunswick,Canada,2022-01-27
C01045,Benjamin Reid,Non-binary,36,Consumer,Saskatoon,Saskatchewan,Canada,2022-10-06
C01046,Julian Côté,Male,42,Consumer,Fort McMurray,Alberta,Canada,2024-08-04
C01047,Lucas Clarke,Female,31,Consumer,Quebec City,Quebec,Canada,2022-05-30
C01048,Owen Morgan,Non-binary,50,Consumer,Calgary,Alberta,Canada,2022-08-23
C01049,Nora Bernard,Female,36,Corporate,Charlottetown,Prince Edward Island,Canada,2022-03-16
C01050,Harper Roy,Male,41,Consumer,Brandon,Manitoba,Canada,2022-05-09
C01051,Nathan Martin,Non-binary,26,Consumer,Charlottetown,Prince Edward Island,Canada,2023-07-15
C01052,Olivia Lam,Female,20,Corporate,Calgary,Alberta,Canada,2022-07-23
C01053,Amelia Gagnon,Male,23,Consumer,Corner Brook,Newfoundland and Labrador,Canada,2022-03-21
C01054,Nora Young,Male,49,Corporate,Ottawa,Ontario,Canada,2024-11-10
C01055,Julian Miller,Female,42,Small Business,Winnipeg,Manitoba,Canada,2024-06-21
C01056,Scarlett Thomas,Non-binary,56,Consumer,Toronto,Ontario,Canada,2024-06-07
C01057,Scarlett Evans,Non-binary,37,Consumer,Surrey,British Columbia,Canada,2022-10-21
C01058,Hudson Thomas,Non-binary,39,Consumer,Regina,Saskatchewan,Canada,2023-11-11
C01059,Leo Singh,Female,22,Consumer,Vancouver,British Columbia,Canada,2022-04-23
C01060,Lily Gagnon,Female,37,Consumer,Charlottetown,Prince Edward Island,Canada,2024-11-14
C01061,Aria Lefebvre,Male,37,Consumer,Toronto,Ontario,Canada,2022-09-10
C01062,Isabella Miller,Female,39,Consumer,London,Ontario,Canada,2022-08-16
C01063,Daniel Hughes,Female,23,Small Business,Charlottetown,Prince Edward Island,Canada,2023-07-28
C01064,Scarlett Campbell,Male,39,Small Business,Calgary,Alberta,Canada,2022-01-18
C01065,David Morgan,Female,42,Corporate,Charlottetown,Prince Edward Island,Canada,2022-02-14
C01066,Benjamin Patel,Male,39,Consumer,Saskatoon,Saskatchewan,Canada,2024-03-14
C01067,Abigail Nguyen,Male,40,Small Business,Sherbrooke,Quebec,Canada,2022-12-28
C01068,Audrey Hall,Female,58,Consumer,Surrey,British Columbia,Canada,2023-05-31
C01069,Scarlett Bouchard,Female,37,Consumer,Halifax,Nova Scotia,Canada,2024-10-18
C01070,Lily Chen,Male,26,Consumer,Richmond,British Columbia,Canada,2024-04-16
C01071,Emma Bernard,Non-binary,41,Consumer,Ottawa,Ontario,Canada,2023-01-18
C01072,Sofia Côté,Non-binary,43,Consumer,Edmonton,Alberta,Canada,2023-10-02
C01073,Scarlett Anderson,Non-binary,60,Consumer,Lethbridge,Alberta,Canada,2023-07-25
C01074,Olivia MacDonald,Non-binary,34,Consumer,Lethbridge,Alberta,Canada,2024-08-21
C01075,Sophia Reid,Non-binary,46,Consumer,Regina,Saskatchewan,Canada,2024-10-19
C01076,Isabella Khan,Non-binary,56,Consumer,Calgary,Alberta,Canada,2024-09-04
C01077,Avery Clarke,Non-binary,45,Small Business,Quebec City,Quebec,Canada,2024-04-04
C01078,Sophia Patel,Female,37,Consumer,Winnipeg,Manitoba,Canada,2022-04-17
C01079,Michael Morgan,Non-binary,56,Consumer,Calgary,Alberta,Canada,2023-12-21
C01080,Wyatt Lefebvre,Non-binary,46,Small Business,Winnipeg,Manitoba,Canada,2022-02-12
C01081,Lily Bélanger,Female,47,Consumer,Saint John,New Brunswick,Canada,2024-08-30
C01082,Ethan Tremblay,Non-binary,41,Consumer,Ottawa,Ontario,Canada,2023-12-21
C01083,Ava Bouchard,Female,36,Consumer,Charlottetown,Prince Edward Island,Canada,2022-10-04
C01084,Daniel Wilson,Non-binary,43,Small Business,Sydney,Nova Scotia,Canada,2022-10-24
C01085,Mason Hall,Male,33,Consumer,Vancouver,British Columbia,Canada,2023-04-11
C01086,Leo Miller,Female,33,Consumer,Richmond,British Columbia,Canada,2024-05-08
C01087,Henry Gagnon,Female,61,Small Business,Longueuil,Quebec,Canada,2024-09-19
C01088,James Martin,Female,52,Consumer,Saskatoon,Saskatchewan,Canada,2023-01-18
C01089,Evelyn Harris,Male,18,Small Business,Corner Brook,Newfoundland and Labrador,Canada,2023-03-28
C01090,Riley Lam,Non-binary,19,Consumer,St. John's,Newfoundland and Labrador,Canada,2024-11-17
C01091,Joseph Campbell,Female,28,Consumer,St. John's,Newfoundland and Labrador,Canada,2024-03-13
C01092,Zoey Khan,Non-binary,50,Consumer,St. John's,Newfoundland and Labrador,Canada,2024-12-03
C01093,Samuel Miller,Non-binary,45,Consumer,Kitchener,Ontario,Canada,2023-01-31
C01094,Harper Gagnon,Non-binary,44,Consumer,Regina,Saskatchewan,Canada,2024-06-16
C01095,Isabella Morgan,Non-binary,37,Consumer,Brandon,Manitoba,Canada,2022-09-28
C01096,Avery Chen,Male,25,Consumer,Lethbridge,Alberta,Canada,2024-01-07
C01097,Daniel Scott,Male,28,Consumer,Saskatoon,Saskatchewan,Canada,2024-07-17
C01098,James Miller,Non-binary,47,Small Business,Brandon,Manitoba,Canada,2023-02-01
C01099,Isaac Tremblay,Male,44,Consumer,Regina,Saskatchewan,Canada,2022-02-11
C01100,Samuel Chen,Male,53,Corporate,Corner Brook,Newfoundland and Labrador,Canada,2023-11-29
C01101,James Campbell,Male,63,Consumer,Burnaby,British Columbia,Canada,2024-05-22
C01102,William Thomas,Female,60,Consumer,Moncton,New Brunswick,Canada,2022-11-19
C01103,Hannah Brown,Male,50,Small Business,Saint John,New Brunswick,Canada,2023-02-16
C01104,Samuel Singh,Male,56,Consumer,Richmond,British Columbia,Canada,2023-04-10
C01105,Mason Taylor,Male,30,Consumer,Red Deer,Alberta,Canada,2023-01-01
C01106,Liam Dubois,Female,45,Consumer,Edmonton,Alberta,Canada,2023-11-24
C01107,Audrey Thomas,Non-binary,34,Consumer,Brandon,Manitoba,Canada,2024-06-26
C01108,Owen Wong,Non-binary,47,Corporate,Windsor,Ontario,Canada,2022-09-02
C01109,Michael Dubois,Male,28,Small Business,Saskatoon,Saskatchewan,Canada,2023-09-26
C01110,Mateo Bouchard,Male,28,Consumer,London,Ontario,Canada,2023-03-11
C01111,Amelia Tremblay,Non-binary,19,Consumer,Charlottetown,Prince Edward Island,Canada,2022-03-08
C01112,Jack Johnson,Female,47,Consumer,Edmonton,Alberta,Canada,2024-01-30
C01113,Joseph Harris,Non-binary,47,Small Business,Montreal,Quebec,Canada,2022-05-06
C01114,Nathan Bouchard,Non-binary,62,Consumer,Charlottetown,Prince Edward Island,Canada,2022-03-27
C01115,Owen Turner,Female,29,Consumer,Saint John,New Brunswick,Canada,2022-06-26
C01116,Samuel Thomas,Female,27,Small Business,Laval,Quebec,Canada,2023-07-01
C01117,Avery Hughes,Non-binary,31,Small Business,Red Deer,Alberta,Canada,2022-11-14
C01118,Lily Hughes,Male,52,Consumer,Corner Brook,Newfoundland and Labrador,Canada,2024-06-17
C01119,Harper Bélanger,Non-binary,50,Consumer,Toronto,Ontario,Canada,2023-11-23
C01120,Wyatt Young,Male,30,Consumer,Charlottetown,Prince Edward Island,Canada,2024-06-02
C01121,Audrey Walker,Male,39,Consumer,Halifax,Nova Scotia,Canada,2024-02-18
C01122,William Anderson,Non-binary,32,Consumer,Laval,Quebec,Canada,2023-04-04
C01123,Grace Lee,Non-binary,44,Consumer,Montreal,Quebec,Canada,2024-05-12
C01124,Mia Thomas,Female,49,Consumer,Corner Brook,Newfoundland and Labrador,Canada,2023-09-23
C01125,Jack Taylor,Non-binary,28,Consumer,Vancouver,British Columbia,Canada,2022-04-08
C01126,Owen Stewart,Male,22,Consumer,Winnipeg,Manitoba,Canada,2024-05-21
C01127,James Young,Male,40,Small Business,Charlottetown,Prince Edward Island,Canada,2023-02-23
C01128,Jack Nguyen,Non-binary,20,Corporate,Saskatoon,Saskatchewan,Canada,2023-01-05
C01129,Ella Reid,Non-binary,28,Consumer,Saskatoon,Saskatchewan,Canada,2024-11-06
C01130,Abigail Wilson,Male,35,Consumer,Saskatoon,Saskatchewan,Canada,2022-05-27
C01131,Avery Martin,Female,29,Corporate,Fort McMurray,Alberta,Canada,2022-07-25
C01132,David Thomas,Male,31,Consumer,Richmond,British Columbia,Canada,2023-08-16
C01133,Grace Wilson,Male,46,Small Business,Toronto,Ontario,Canada,2023-05-04
C01134,Michael MacDonald,Male,47,Consumer,Guelph,Ontario,Canada,2024-04-01
C01135,Leo Bélanger,Female,52,Consumer,Longueuil,Quebec,Canada,2024-02-17
C01136,Mia Dubois,Male,43,Small Business,St. John's,Newfoundland and Labrador,Canada,2024-05-11
C01137,Isaac Evans,Female,37,Consumer,Regina,Saskatchewan,Canada,2024-08-06
C01138,Aria Reid,Female,33,Consumer,Charlottetown,Prince Edward Island,Canada,2024-05-20
C01139,Ethan Khan,Male,49,Consumer,Fort McMurray,Alberta,Canada,2023-03-09
C01140,Zoey Lam,Female,46,Consumer,Saskatoon,Saskatchewan,Canada,2023-07-13
C01141,Mateo Thomas,Male,36,Consumer,Vancouver,British Columbia,Canada,2024-07-09
C01142,Riley Johnson,Female,40,Consumer,Hamilton,Ontario,Canada,2023-05-22
C01143,Harper Patel,Female,22,Small Business,St. John's,Newfoundland and Labrador,Canada,2022-06-17
C01144,Noah Evans,Female,47,Consumer,Fredericton,New Brunswick,Canada,2024-01-16
C01145,Isabella Dubois,Female,35,Consumer,Saskatoon,Saskatchewan,Canada,2023-04-23
C01146,Ethan Campbell,Male,32,Consumer,Montreal,Quebec,Canada,2024-12-02
C01147,Zoey Gagnon,Female,33,Consumer,Brandon,Manitoba,Canada,2023-09-25
C01148,Evelyn Nguyen,Female,32,Corporate,Fredericton,New Brunswick,Canada,2023-10-02
C01149,Harper Fournier,Female,24,Small Business,Winnipeg,Manitoba,Canada,2023-11-16
C01150,Evelyn Nguyen,Non-binary,38,Consumer,Charlottetown,Prince Edward Island,Canada,2023-12-28
C01151,Michael Reid,Male,58,Consumer,Moncton,New Brunswick,Canada,2022-10-20
C01152,James Khan,Male,20,Small Business,St. John's,Newfoundland and Labrador,Canada,2022-08-13
C01153,Ethan Scott,Male,37,Consumer,Quebec City,Quebec,Canada,2024-07-22
C01154,David Thomas,Male,47,Consumer,Corner Brook,Newfoundland and Labrador,Canada,2022-05-05
C01155,Noah Evans,Non-binary,27,Small Business,Regina,Saskatchewan,Canada,2023-06-09
C01156,Amelia Wilson,Male,23,Consumer,Halifax,Nova Scotia,Canada,2023-05-05
C01157,Sofia Singh,Male,36,Small Business,Fredericton,New Brunswick,Canada,2022-05-15
C01158,Amelia Côté,Non-binary,18,Small Business,Saskatoon,Saskatchewan,Canada,2023-10-06
C01159,Henry Khan,Male,43,Consumer,Saint John,New Brunswick,Canada,2024-04-21
C01160,Michael Harris,Non-binary,47,Small Business,Regina,Saskatchewan,Canada,2024-09-05
C01161,Olivia Scott,Male,18,Small Business,Kelowna,British Columbia,Canada,2024-12-20
C01162,Aria Walker,Non-binary,30,Consumer,Richmond,British Columbia,Canada,2023-12-19
C01163,Audrey Wilson,Male,25,Consumer,Longueuil,Quebec,Canada,2022-02-10
C01164,Scarlett Turner,Male,40,Small Business,Halifax,Nova Scotia,Canada,2023-09-07
C01165,William Singh,Male,62,Consumer,Surrey,British Columbia,Canada,2024-09-14
C01166,James Miller,Male,18,Consumer,Quebec City,Quebec,Canada,2023-10-06
C01167,Hudson Lam,Female,35,Consumer,Charlottetown,Prince Edward Island,Canada,2022-11-07
C01168,David Morgan,Male,36,Small Business,London,Ontario,Canada,2022-04-04
C01169,David Chen,Non-binary,60,Consumer,Corner Brook,Newfoundland and Labrador,Canada,2023-07-30
C01170,Amelia Scott,Non-binary,32,Small Business,Fort McMurray,Alberta,Canada,2023-09-12
C01171,Mia Taylor,Male,43,Consumer,Longueuil,Quebec,Canada,2022-04-10
C01172,Mason Scott,Female,28,Consumer,Montreal,Quebec,Canada,2022-03-13
C01173,Nathan Roy,Female,49,Consumer,Laval,Quebec,Canada,2022-06-25
C01174,Henry Nguyen,Male,30,Consumer,Winnipeg,Manitoba,Canada,2024-03-06
C01175,Evelyn Turner,Female,38,Consumer,Halifax,Nova Scotia,Canada,2023-09-29
C01176,Mateo MacDonald,Female,46,Consumer,Gatineau,Quebec,Canada,2024-04-22
C01177,Isaac Lefebvre,Female,35,Corporate,Red Deer,Alberta,Canada,2022-08-15
C01178,Liam Bouchard,Male,49,Consumer,Corner Brook,Newfoundland and Labrador,Canada,2023-09-19
C01179,James Scott,Male,47,Consumer,Corner Brook,Newfoundland and Labrador,Canada,2023-04-04
C01180,Nora Miller,Non-binary,63,Small Business,Saint John,New Brunswick,Canada,2022-12-04
C01181,Mia Clarke,Male,39,Consumer,London,Ontario,Canada,2022-07-16
C01182,Grace Lam,Female,23,Corporate,St. John's,Newfoundland and Labrador,Canada,2024-10-02
C01183,Sophia Thomas,Male,29,Corporate,Kitchener,Ontario,Canada,2024-04-02
C01184,Carter Lefebvre,Non-binary,24,Consumer,Lethbridge,Alberta,Canada,2024-07-16
C01185,Ethan Scott,Male,24,Consumer,Edmonton,Alberta,Canada,2023-12-29
C01186,Riley Wong,Non-binary,50,Consumer,Winnipeg,Manitoba,Canada,2022-04-16
C01187,Michael Hall,Non-binary,42,Consumer,Charlottetown,Prince Edward Island,Canada,2024-08-07
